name,rating,review_count,price_level,lat,lng
Jadibuti Morning Coffee Hub,4.4,14.0,2.0,27.6748,85.353
Subidhanagar Morning Coffee,4.3,11.0,2.0,27.6824,85.3426
Koteshwor Metro Cafe,4.0,18.0,2.0,27.6755,85.3455
Jadibuti Crossing Tea Stall,4.5,24.0,1.0,27.6744,85.3522
Subidhanagar Local Coffee,4.2,11.0,2.0,27.6828,85.3425
The School Of Coffee Beans (Old Baneshwor),4.6,310.0,2.0,27.7018,85.3395
Himalayan Java Coffee (Old Baneshwor),4.4,220.0,3.0,27.7025,85.3402
A One Cafe (Old Baneshwor),4.1,450.0,2.0,27.7015,85.3388
Matka Chiya Hub (Mid-Baneshwor),4.5,185.0,1.0,27.6985,85.3412
Tandoori Chiyaholic (Balkumari Road),4.4,92.0,1.0,27.6992,85.3405
Baker'S Den (Old Baneshwor),4.3,120.0,2.0,27.702,85.3398
Caffeophilia (Baneshwor Edge),4.7,56.0,2.0,27.7012,85.3385
Chiya Ghar (Bhimsengola),4.4,680.0,1.0,27.7045,85.3435
Redmud Coffee (Old Baneshwor),4.3,145.0,2.0,27.7028,85.341
Hot Breads (Old Baneshwor),4.2,210.0,2.0,27.7016,85.3392
Old Baneshwor Morning Bakery,4.1,42.0,2.0,27.7022,85.339
Mid-Baneshwor Junction Coffee,4.2,34.0,2.0,27.6988,85.3408
Bhimsengola Local Tea Point,4.5,115.0,1.0,27.7048,85.3438
Apex Side Tea Stall,4.6,92.0,1.0,27.7005,85.3395
Old Baneshwor Square Coffee,4.3,27.0,2.0,27.7019,85.3396
Mid-Baneshwor Heritage Tea,4.4,52.0,1.0,27.6984,85.3415
Bhimsengola Morning Bakery,4.2,18.0,2.0,27.7042,85.3432
Old Baneshwor Central Bakery,4.1,28.0,2.0,27.7017,85.34
Mid-Baneshwor Local Coffee Hub,4.2,12.0,2.0,27.699,85.3412
Bhimsengola Crossing Tea,4.5,65.0,1.0,27.7044,85.344
Old Baneshwor Street Cafe,3.9,24.0,1.0,27.702,85.3388
Mid-Baneshwor View Bakery,4.0,15.0,2.0,27.6986,85.3418
Bhimsengola Heritage Tea House,4.3,22.0,1.0,27.7046,85.3434
Old Baneshwor Local Tea Point,4.6,88.0,1.0,27.7014,85.3392
Mid-Baneshwor Square Tea Point,4.3,19.0,1.0,27.6982,85.341
Bhimsengola Metro Cafe,4.0,11.0,2.0,27.7049,85.3436
Old Baneshwor Heritage Coffee,4.3,15.0,2.0,27.7018,85.3405
Mid-Baneshwor Morning Coffee,4.4,18.0,2.0,27.6985,85.3406
Bhimsengola Junction Cafe,4.1,12.0,2.0,27.7045,85.3442
Old Baneshwor View Bakery,4.0,11.0,2.0,27.7025,85.3408
Mid-Baneshwor Crossing Tea Stall,4.5,56.0,1.0,27.6988,85.3414
Bhimsengola Morning Dew Cafe,4.3,14.0,2.0,27.7047,85.343
Old Baneshwor Gate Bakery,4.1,22.0,2.0,27.7012,85.3412
Mid-Baneshwor Central Coffee,4.2,11.0,2.0,27.6987,85.3405
Bhimsengola Square Tea Point,4.4,21.0,1.0,27.7043,85.3438
Old Baneshwor Morning Tea Stall,4.5,45.0,1.0,27.7016,85.3402
Mid-Baneshwor Local Tea Point,4.6,33.0,1.0,27.6992,85.341
Bhimsengola Old Tea House,4.7,52.0,1.0,27.7044,85.3435
Old Baneshwor Crossing Coffee,4.1,14.0,2.0,27.7019,85.3398
Mid-Baneshwor Heritage Tea House,4.3,12.0,1.0,27.6984,85.3412
Bhimsengola Crossing Coffee,4.1,11.0,2.0,27.7048,85.3444
Old Baneshwor Local Coffee Hub,4.2,18.0,2.0,27.7021,85.3404
Mid-Baneshwor Square Coffee,4.3,15.0,2.0,27.6989,85.3408
Bhimsengola Local Coffee Hub,4.2,14.0,2.0,27.7046,85.3432
Old Baneshwor Heritage Tea,4.4,31.0,1.0,27.7015,85.341
Mid-Baneshwor Crossing Coffee,4.1,12.0,2.0,27.6991,85.3415
Bhimsengola View Bakery,4.0,15.0,2.0,27.705,85.3438
Old Baneshwor Junction Cafe,4.2,27.0,2.0,27.7023,85.3402
Mid-Baneshwor Morning Dew Cafe,4.3,11.0,2.0,27.6986,85.341
Bhimsengola Heritage Tea,4.4,19.0,1.0,27.7045,85.344
Old Baneshwor Tea Break,4.3,14.0,1.0,27.7017,85.3396
Mid-Baneshwor Metro Cafe,4.0,12.0,2.0,27.6983,85.3418
Bhimsengola Square Coffee,4.3,11.0,2.0,27.7042,85.3436
Old Baneshwor Gateway Coffee,4.1,11.0,2.0,27.702,85.3405
Mid-Baneshwor Bridge Tea Stall,4.5,21.0,1.0,27.6978,85.3422
Bhimsengola Park Cafe (Edge),4.3,18.0,2.0,27.7052,85.3445
Old Baneshwor Morning Coffee Hub,4.4,12.0,2.0,27.7014,85.3411
Mid-Baneshwor Central Bakery,4.2,15.0,2.0,27.6985,85.3413
Bhimsengola Local Tea Stall,4.6,38.0,1.0,27.7048,85.3432
Old Baneshwor Old Tea Stall,4.7,65.0,1.0,27.7018,85.339
Himalayan Java (New Baneshwor),4.5,1500.0,3.0,27.6915,85.3332
Baneshwor Spa & Cafe,4.2,110.0,2.0,27.6922,85.3345
Soul Cafe (Korean Food),4.4,215.0,2.0,27.693,85.3358
The Bakery Cafe (Baneshwor),4.1,2200.0,2.0,27.691,85.3325
Chiya Adda (Baneshwor),4.3,850.0,1.0,27.6928,85.334
Java Nomad (New Baneshwor),4.5,75.0,2.0,27.6918,85.3338
Indrachowk Lassi (Baneshwor Br.),4.4,420.0,1.0,27.692,85.3335
Coffee Express (Baneshwor),4.0,56.0,2.0,27.6912,85.3328
Baneshwor Central Bakery,4.2,130.0,2.0,27.6914,85.333
Chiya Sagar (Baneshwor),4.5,310.0,1.0,27.6935,85.335
Cafe Soma (Baluwatar),4.6,920.0,3.0,27.7215,85.3308
Avocado Cafe,4.4,450.0,3.0,27.7222,85.3315
Pauline'S Garden,4.5,320.0,3.0,27.723,85.3302
The Workshop Bakery,4.7,280.0,2.0,27.7208,85.3312
The Corner Cafe,4.3,115.0,2.0,27.7212,85.332
Baluwatar Coffee Point,4.2,64.0,2.0,27.7225,85.3318
Redmud Coffee (Baluwatar),4.3,180.0,2.0,27.721,85.3305
The Local Cafe,4.1,45.0,2.0,27.7235,85.3322
Heritage Bakery (Baluwatar),4.4,92.0,2.0,27.7218,85.331
Bricks Cafe (Baluwatar Edge),4.3,610.0,3.0,27.7195,85.3328
